cardID,username,email,prename,surname,birthDate,sex,validityDate,state,,rights,street,postcode,city
3ss279q1,AmbRay,AmRa0002@stud.hs-kl.de,Amber,Ray,1994-07-25,male,2020-08-17,active,,user,Dobesallee 4,08649,Meppen
01a8d9uz,ChrSmi,ChSm0082@stud.hs-kl.de,Christopher,Smith,1993-04-18,female,2019-08-05,banned,,admin,Felix-van der Dussen-Straße 4/6,18290,Sternberg
14mk72yo,PetMäl,PeMä0071@stud.hs-kl.de,Peter-Michael,Mälzer,1971-05-17,diverse,2021-05-31,banned,,admin,Jonas-Conradi-Straße 213,38333,Oschatz
yutn73qn,GudLoo,GuLo0052@stud.hs-kl.de,Gudula,Loos,1985-02-24,male,2020-02-02,inactive,,user,Woldemar-Austermühle-Straße 22,84428,Amberg
2cyyyz8i,ChaSti,ChSt0032@stud.hs-kl.de,Charles,Stiebitz,1982-11-16,female,2020-12-05,banned,,user,Reinhardtstr. 899,07876,Eisenhüttenstadt
cwrbfmwx,AmbFis,AmFi0071@stud.hs-kl.de,Amber,Fischer,1994-08-01,diverse,2021-01-30,inactive,,admin,Steckelstraße 04,36724,Wittmund
3jfdx5b2,JulGar,JuGa0008@stud.hs-kl.de,Julien,Garcia,2007-12-31,male,2020-03-27,inactive,,admin,Beyerring 1/1,92503,Helmstedt
7wwz7qao,TimGut,TiGu0004@stud.hs-kl.de,Timm,Gute,1974-11-28,male,2019-10-31,inactive,,user,Torben-Hellwig-Weg 2/3,23384,Pößneck
pyvjlh4u,SopRey,SoRe0021@stud.hs-kl.de,Sophie,Reynaud,1987-04-29,female,2021-06-18,banned,,admin,Nettering 4/3,21839,Borna
029u8i6z,MicGai,MiGa0069@stud.hs-kl.de,Michelle,Gaines,1999-10-18,male,2020-03-10,active,,user,Meisterplatz 1,78310,Döbeln
ckgtew7d,AntRay,AnRa0088@stud.hs-kl.de,Antoinette,Raynaud,1999-06-14,male,2020-02-18,active,,user,Mirjam-Mangold-Allee 1/9,23753,Magdeburg
r3ub8nta,RenLan,ReLa0064@stud.hs-kl.de,Renée,Langlois,2013-10-02,male,2020-08-09,banned,,admin,Wähnerstraße 66,71518,Bad Freienwalde
9jenj7rm,MahSte,MaSt0004@stud.hs-kl.de,Mahmut,Steinberg,2005-10-31,diverse,2021-01-21,active,,user,Leonardo-Wirth-Gasse 499,67009,Weißwasser
kliphl84,DorBol,DoBo0058@stud.hs-kl.de,Dorothee,Bolzmann,1995-12-02,female,2020-09-22,active,,user,Friedhilde-Hentschel-Straße 8/2,25516,Marktheidenfeld
rjssjniw,DenLop,DeLo0031@stud.hs-kl.de,Denis,Lopes,1998-11-01,male,2020-05-20,banned,,admin,Lotti-Schuster-Straße 46,66161,Garmisch-Partenkirchen
229dybl9,DavBla,DaBl0032@stud.hs-kl.de,David,Blake,2005-09-29,female,2019-07-27,inactive,,user,Benedikt-Weihmann-Straße 82,16083,Wismar
lkby6e1i,AgnMar,AgMa0085@stud.hs-kl.de,Agnès,Martinez,1979-09-21,male,2020-06-14,active,,user,Ellinor-Zorbach-Allee 5,31560,Gotha
xwqfjznb,KelWil,KeWi0039@stud.hs-kl.de,Kelsey,Williams,1989-08-24,female,2019-07-28,inactive,,user,Till-Koch II-Allee 38,31495,Marienberg
jeyyrric,KevYou,KeYo0036@stud.hs-kl.de,Kevin,Young,2021-03-05,female,2019-12-25,banned,,admin,Mangoldstraße 8/9,61961,Kötzting
oucq45k5,RosKau,RoKa0048@stud.hs-kl.de,Rosalie,Kaul,1972-10-30,female,2020-01-02,inactive,,user,Hettnerallee 842,30880,Weimar
0e5m72f8,RhoEdw,RhEd0045@stud.hs-kl.de,Rhonda,Edwards,1988-07-09,female,2021-05-20,active,,user,Sami-Sager-Gasse 82,50135,Calau
anx3nbgz,ArnKam,ArKa0087@stud.hs-kl.de,Arnim,Kambs,1992-12-04,diverse,2020-10-11,banned,,user,Albersplatz 60,24468,Kelheim
cbo9g85g,AntDur,AnDu0014@stud.hs-kl.de,Antoine,Durand,2007-05-30,diverse,2020-02-18,inactive,,user,Marit-Weimer-Ring 0/8,71089,Altentreptow
qlrs2sm3,AliRou,AlRo0099@stud.hs-kl.de,Alice,Roussel,2017-12-02,female,2019-11-12,inactive,,admin,Anna-Weinhold-Gasse 7/1,39090,Angermünde
iugzbttj,MirWer,MiWe0055@stud.hs-kl.de,Mirjana,Wernecke,1977-04-27,female,2021-02-22,banned,,user,Kruschwitzring 0,39489,Norden
w2f03hyc,AmaPow,AmPo0019@stud.hs-kl.de,Amanda,Powell,1996-05-30,diverse,2020-07-12,banned,,admin,Kruschwitzweg 799,75817,Sternberg
lvhw5j0z,DanMea,DaMe0051@stud.hs-kl.de,Dana,Meadows,1991-07-10,diverse,2021-05-17,inactive,,admin,Viviane-Steinberg-Allee 935,73339,Luckau
y3tukcna,JulZie,JuZi0004@stud.hs-kl.de,Julia,Ziegert,2011-10-23,male,2021-02-03,inactive,,admin,Ritterstraße 3,95607,Oschatz
msb5hchr,SylSch,SySc0065@stud.hs-kl.de,Sylvie,Scholtz,1991-07-05,female,2021-05-17,active,,admin,Wilmsallee 5,72604,Euskirchen
tzrssiex,SilJac,SiJa0069@stud.hs-kl.de,Silva,Jacobi Jäckel,1975-06-23,female,2019-11-27,banned,,user,Margrafring 447,67336,Cottbus
xefrp7a9,MicPer,MiPe0043@stud.hs-kl.de,Michel,Perret,1971-04-29,male,2020-11-29,banned,,admin,Ditschlerinstraße 1/0,39989,Hettstedt
y626qnks,CamSal,CaSa0038@stud.hs-kl.de,Camille,Salmon,2003-10-30,male,2019-12-29,active,,admin,Remo-Süßebier-Platz 64,95430,Ravensburg
uhbvhqj0,GönDob,GöDo0029@stud.hs-kl.de,Gönül,Dobes,1978-08-30,male,2019-09-25,inactive,,admin,Gottlieb-Gude-Allee 4,99796,Ochsenfurt
rtr39xu2,MarAda,MaAd0087@stud.hs-kl.de,Mark,Adams,2015-08-03,female,2020-08-19,active,,user,Kruschwitzplatz 643,98371,Schwäbisch Hall
gfevgy7u,ThiGun,ThGu0033@stud.hs-kl.de,Thies,Gunpf,1999-04-19,diverse,2021-01-13,inactive,,user,Kadeplatz 2,86896,Zerbst
o7gimih9,SabFou,SaFo0093@stud.hs-kl.de,Sabine,Fournier,1983-01-19,diverse,2019-08-03,banned,,admin,Bohlandergasse 34,51303,Badibling
303p2hzo,FraAnd,FrAn0045@stud.hs-kl.de,Franck,Andre,2012-05-13,female,2021-01-03,banned,,user,Gina-Jäntsch-Allee 460,32816,Duderstadt
jgb2voea,GabLop,GaLo0083@stud.hs-kl.de,Gabrielle,Lopez,1971-10-14,diverse,2020-01-28,inactive,,user,Scheelgasse 4,34047,Nürtingen
pjd7kuwv,AndBre,AnBr0056@stud.hs-kl.de,Andrew,Brewer,2001-09-23,male,2020-08-11,banned,,admin,Neureutherallee 5/9,06283,Lippstadt
b3zi57nn,ThéGai,ThGa0022@stud.hs-kl.de,Théodore,Gaillard,1999-12-13,diverse,2021-05-25,active,,admin,Huhnplatz 01,83663,Genthin
pvsgfalw,TayDav,TaDa0035@stud.hs-kl.de,Taylor,Davenport,2010-08-14,female,2019-10-15,active,,admin,Wesackring 838,30728,Hohenmölsen
tcjofr0s,AniKin,AnKi0037@stud.hs-kl.de,Anita,King,2003-06-21,male,2021-03-12,active,,user,Baumweg 2/7,37998,Saulgau
6i4i8h1b,AliJon,AlJo0017@stud.hs-kl.de,Alison,Jones,1997-05-09,male,2019-09-21,active,,user,Gilbert-Kreusel-Straße 5/1,60365,Merseburg
yvnyetyv,MicCar,MiCa0041@stud.hs-kl.de,Michelle,Carpentier,1991-06-21,diverse,2021-02-06,active,,user,Hornichweg 911,09137,Calw
iu93ns2y,WilWes,WiWe0012@stud.hs-kl.de,William,West,1978-10-29,female,2020-03-10,active,,user,Wolf-Rüdiger-Rosenow-Straße 03,97730,Burglengenfeld
lqmoi20u,TheJes,ThJe0002@stud.hs-kl.de,Theda,Jessel,2020-05-24,female,2021-01-23,banned,,user,Eimerplatz 62,91288,Forchheim
f8cq919z,JenSmi,JeSm0033@stud.hs-kl.de,Jennifer,Smith,1994-03-20,male,2020-10-22,inactive,,admin,Juergen-Stumpf-Allee 326,47977,Olpe
hc8j6n2t,AnaMar,AnMa0004@stud.hs-kl.de,Anaïs,Marie,2020-04-01,diverse,2020-04-21,active,,user,Schmiedtstr. 5,40536,Koblenz
0pqui0kb,KätBol,KäBo0045@stud.hs-kl.de,Käthi,Bolander,2008-07-23,diverse,2020-05-14,banned,,user,Ole-Kuhl-Allee 271,57326,Neustrelitz
sgbbw790,FelHeß,FeHe0026@stud.hs-kl.de,Felicitas,Heß,1972-03-23,diverse,2019-09-16,active,,admin,Heuserring 46,92913,Göppingen
0iljo91r,KirGir,KiGi0029@stud.hs-kl.de,Kirstin,Girschner,1984-01-09,female,2020-06-21,inactive,,user,Hövelstraße 709,97043,Torgau
8xqcd9me,AugHar,AuHa0024@stud.hs-kl.de,Auguste,Hardy,1993-07-10,male,2019-09-18,inactive,,user,Nicolas-Hecker-Ring 739,52153,Fallingbostel
elo0ddza,BriCan,BrCa0041@stud.hs-kl.de,Brittany,Cantrell,1991-04-29,male,2021-02-07,inactive,,user,Hethurstr. 12,14136,Zerbst
whso0y8l,JosWat,JoWa0058@stud.hs-kl.de,Joseph,Watson,2005-04-16,diverse,2021-01-29,active,,admin,Pohlstraße 95,71990,Groß-Gerau
og7aidra,FréCoh,FrCo0026@stud.hs-kl.de,Frédéric,Cohen,1982-02-03,male,2020-06-21,active,,user,Jacobi Jäckelplatz 675,38492,Suhl
podew7jk,JusBal,JuBa0048@stud.hs-kl.de,Justin,Baldwin,2000-11-19,diverse,2021-01-21,inactive,,admin,Speerstraße 871,95894,Biedenkopf
de24p07t,AliLes,AlLe0049@stud.hs-kl.de,Alix,Lesage,2001-09-08,female,2020-05-17,banned,,admin,Swetlana-Roskoth-Gasse 7,37515,Königs Wusterhausen
jfqar8tg,AlaYou,AlYo0068@stud.hs-kl.de,Alan,Young,2019-01-21,diverse,2021-06-23,banned,,admin,Eva-Maria-Albers-Platz 96,80178,Saarbrücken
wczahymk,BerVal,BeVa0084@stud.hs-kl.de,Bernard,Valentin,2004-03-18,female,2020-12-12,banned,,user,Krokerweg 2/6,15253,Viersen
y321krgw,DorLe ,DoLe0059@stud.hs-kl.de,Dorothée,Le Goff,1997-10-14,male,2021-04-20,inactive,,user,Trubstraße 63,77455,Mayen
5fxjdtoz,AmaHow,AmHo0016@stud.hs-kl.de,Amanda,Howe,1980-12-02,male,2020-09-22,banned,,admin,Kreinstraße 9/5,78919,Fulda
9gosa15r,NicKan,NiKa0022@stud.hs-kl.de,Nicole,Kane,1990-01-05,diverse,2021-04-01,banned,,user,Löwerstraße 001,40207,Borken
cobyqzi5,LauTur,LaTu0016@stud.hs-kl.de,Laurent,Turpin,2013-12-10,diverse,2020-12-18,inactive,,user,Neuschäferstraße 06,81385,Schleiz
5jmhjdmw,FraFau,FrFa0057@stud.hs-kl.de,Franck,Faure,1997-01-19,diverse,2020-10-12,banned,,user,Sorgatzplatz 1,56380,Belzig
t160vo3u,JusDav,JuDa0017@stud.hs-kl.de,Justin,Davis,2021-02-22,diverse,2020-01-23,banned,,user,Felizitas-Lindau-Platz 51,87182,Regen
1gfry2yr,MicGre,MiGr0016@stud.hs-kl.de,Michelle,Grenier,2010-12-07,female,2019-11-30,active,,user,Bienweg 7/1,45244,Wolgast
s1sfe40p,KnuTru,KnTr0099@stud.hs-kl.de,Knut,Trub,1993-04-20,male,2020-10-28,inactive,,admin,Jens-Peter-Freudenberger-Allee 38,16179,Eberswalde
8h2jh3hr,GabDia,GaDi0006@stud.hs-kl.de,Gabriel,Diaz,2017-02-12,diverse,2020-04-07,inactive,,admin,Karl-Ernst-Reising-Gasse 5/6,59673,Grimma
96rnlmwt,SanHöl,SaHö0068@stud.hs-kl.de,Sandy,Hölzenbecher,1994-04-07,female,2020-08-18,banned,,admin,Kostolzinstr. 74,25228,Burglengenfeld
gghd4yvx,ChrCar,ChCa0092@stud.hs-kl.de,Christelle,Carlier,1991-01-08,female,2019-07-31,inactive,,admin,Annelore-Carsten-Gasse 3,21434,Gütersloh
gl20o2u3,PaiGuz,PaGu0056@stud.hs-kl.de,Paige,Guzman,2020-12-19,male,2020-11-04,banned,,user,Mudeweg 53,53119,Regen
46ghtor3,WieSeg,WiSe0044@stud.hs-kl.de,Wiebke,Segebahn,1989-02-03,male,2020-09-30,inactive,,admin,Langerngasse 3,53934,Crailsheim
srajo2xl,SuzRog,SuRo0046@stud.hs-kl.de,Suzanne,Rogers,2011-07-29,male,2020-11-07,inactive,,user,Leszek-Henschel-Straße 36,63740,Bischofswerda
dukn9swf,FréBig,FrBi0012@stud.hs-kl.de,Frédéric,Bigot,1991-05-12,diverse,2020-10-17,active,,user,Bayram-Trubin-Weg 4/8,32442,Siegen
rp74neyg,AntWil,AnWi0091@stud.hs-kl.de,Anthony,Wilson,2015-08-14,male,2020-09-02,inactive,,admin,Fatih-Bloch-Platz 519,15192,Hettstedt
bg6f6tcg,LotRin,LoRi0044@stud.hs-kl.de,Lotti,Ring,1989-07-14,male,2020-04-11,banned,,admin,Buchholzgasse 9/2,11117,Königs Wusterhausen
lvbtyv95,VérBou,VéBo0002@stud.hs-kl.de,Véronique,Boulanger,2014-02-09,female,2020-09-30,inactive,,user,Hanife-Weinhage-Weg 14,33910,Bad Brückenau
lk4txq3z,ErnErn,ErEr0023@stud.hs-kl.de,Ernestine,Ernst,2016-10-07,male,2021-04-14,banned,,admin,Nina-Schuchhardt-Allee 8/8,25649,Vohenstrauß
uyp7z6oe,VirHen,ViHe0064@stud.hs-kl.de,Virginia,Henderson,2005-10-11,diverse,2019-10-25,inactive,,admin,Filippo-Eimer-Straße 7,23484,Bad Liebenwerda
xfrkawfe,RhoWea,RhWe0051@stud.hs-kl.de,Rhonda,Weaver,1976-03-05,male,2019-09-15,active,,user,Randolf-Albers-Ring 246,51212,Gelnhausen
f4qeg45v,TilGie,TiGi0007@stud.hs-kl.de,Tilly,Gieß,2007-03-02,diverse,2021-03-23,active,,admin,Kruschwitzgasse 2/3,54592,Hoyerswerda
h62vrc8b,JanRos,JaRo0073@stud.hs-kl.de,Jan-Peter,Rosenow,1973-01-02,female,2020-08-03,banned,,admin,Heide-Marie-Buchholz-Weg 93,32879,Plauen
kpw3agf5,KatSha,KaSh0055@stud.hs-kl.de,Katie,Sharp,1999-11-17,female,2020-07-24,banned,,admin,Cemil-Röhrdanz-Weg 00,43536,Bad Brückenau
icqrht5a,JusMen,JuMe0007@stud.hs-kl.de,Justin,Mendez,1986-12-23,female,2021-03-14,banned,,admin,Anna-Lindau-Weg 8,69895,Angermünde
dyvdwhxn,HagEim,HaEi0078@stud.hs-kl.de,Hagen,Eimer,2015-05-20,female,2020-11-17,banned,,admin,Krebsplatz 09,96272,Burglengenfeld
y5nuis6r,MarMai,MaMa0083@stud.hs-kl.de,Margot,Maillard,2012-04-08,female,2020-12-15,banned,,admin,Flantzring 9,83025,Gadebusch
9vc2h4z8,ThoNel,ThNe0009@stud.hs-kl.de,Thomas,Nelson,1981-10-22,diverse,2020-01-03,active,,user,Annika-Adler-Straße 0,56309,Parsberg
xso05vel,KarWei,KaWe0036@stud.hs-kl.de,Karl-Georg,Weitzel,1992-04-14,female,2020-03-14,active,,admin,Biggenweg 4,94656,Forst
jdbb3gq2,NatOls,NaOl0024@stud.hs-kl.de,Natalie,Olson,1985-12-06,diverse,2020-11-21,inactive,,admin,Yvette-Huhn-Allee 2,02708,Husum
4si8da2r,InèDum,InDu0073@stud.hs-kl.de,Inès,Dumont,1995-04-30,diverse,2019-11-20,inactive,,admin,Meyerallee 428,23576,Teterow
dm75d1fc,VirLan,ViLa0064@stud.hs-kl.de,Virginia,Landry,2008-06-22,diverse,2021-05-16,inactive,,admin,Walther-Zirme-Weg 55,10035,Lübben
k3q0o88h,AstVal,AsVa0059@stud.hs-kl.de,Astrid,Vallet,2003-11-18,female,2020-03-26,banned,,user,Benderstraße 9/0,09805,Anklam
ysv1eszw,KarBro,KaBr0014@stud.hs-kl.de,Karina,Brown,2012-01-16,diverse,2019-09-14,active,,user,Pero-Klingelhöfer-Gasse 32,61506,Bad Langensalza
yidde2tq,JulEst,JuEs0009@stud.hs-kl.de,Julian,Estrada,1978-08-17,female,2019-12-19,inactive,,user,Losekannweg 8,60597,Kemnath
2iixkfyw,NicBen,NiBe0075@stud.hs-kl.de,Nicolas,Benoit,1992-10-16,female,2020-07-30,banned,,admin,Haeringring 4/6,04933,Wittenberg
vq191fqd,ChrSan,ChSa0074@stud.hs-kl.de,Christopher,Sanchez,2004-03-05,male,2020-06-23,active,,admin,Scheuermannring 3,42323,Stade
lz5kbjt9,DorMie,DoMi0092@stud.hs-kl.de,Doreen,Mielcarek,2012-07-17,male,2020-09-18,inactive,,user,Sauerstr. 6/3,33554,Bitterfeld
9iogl2gg,LauRou,LaRo0063@stud.hs-kl.de,Laurent,Roussel,2009-03-21,female,2020-01-30,active,,admin,Hermighausenstr. 04,78981,Borna
nd0204wa,JocCun,JoCu0001@stud.hs-kl.de,Jocelyn,Cunningham,2001-07-15,male,2019-10-01,banned,,user,auch Schlauchingasse 5/7,03643,München
etum8cnk,WieRog,WiRo0028@stud.hs-kl.de,Wieland,Rogner,2012-09-17,male,2020-09-12,banned,,admin,Danuta-Hein-Weg 3,54939,Forchheim
rvpdfc4u,HilKru,HiKr0042@stud.hs-kl.de,Hildegard,Kruschwitz,1985-01-15,female,2020-03-11,inactive,,user,Henckstr. 8/1,76415,Kamenz
d4jdf895,AntMac,AnMa0024@stud.hs-kl.de,Antoine,Mace,1976-05-01,diverse,2021-01-20,active,,admin,Pechelstraße 3,74617,Coburg
q3ng4rde,JosDor,JoDo0051@stud.hs-kl.de,Joshua,Dorsey,2000-04-21,female,2021-03-10,banned,,admin,Ehlertallee 456,80129,Konstanz
jfen43ub,JohCar,JoCa0013@stud.hs-kl.de,John,Cardenas,1976-11-05,female,2021-04-21,inactive,,admin,Wilmsallee 194,11903,Leipziger Land
pvjs7s7f,AngWhi,AnWh0074@stud.hs-kl.de,Angela,White,1974-01-11,diverse,2019-10-23,banned,,admin,Kraushaarstraße 7,64075,München
evzhhzbo,RenPer,RePe0065@stud.hs-kl.de,René,Perrot,2000-07-22,diverse,2020-12-06,banned,,user,Paffrathstr. 370,90937,Rottweil
nhye1wpg,HanHeß,HaHe0044@stud.hs-kl.de,Hans-Gerhard,Heß,2007-10-07,female,2021-05-13,inactive,,user,Karl-Baum-Straße 8,65736,Neustrelitz
d049iuh2,ColMeu,CoMe0065@stud.hs-kl.de,Colette,Meunier,1980-08-18,female,2020-06-07,inactive,,admin,Ullmannring 237,69153,Melsungen
03q1s41p,AleBig,AlBi0044@stud.hs-kl.de,Alexandre,Bigot,1988-12-28,female,2020-06-03,banned,,user,Eleonora-Ladeck-Straße 5,51692,Wolfach
ms7qsktx,AnoBen,AnBe0046@stud.hs-kl.de,Anouk,Benard,1989-06-26,female,2021-02-25,inactive,,admin,Vogtallee 26,63681,Eckernförde
vhto4c21,EmiJoh,EmJo0016@stud.hs-kl.de,Emily,Johnson,2020-04-27,male,2020-03-20,banned,,admin,Grafgasse 7/2,33428,Ribnitz-Damgarten
f8vks89e,HerTäs,HeTä0081@stud.hs-kl.de,Hermann,Täsche,1997-01-09,female,2019-07-31,active,,admin,Enrico-Ruppert-Weg 31,44218,Gräfenhainichen
bcqhoau3,JonOes,JoOe0054@stud.hs-kl.de,Jonathan,Oestrovsky,1993-07-16,female,2021-07-07,inactive,,admin,Grein Grothring 007,85121,Lübz
mf5xgwoa,LinBoo,LiBo0058@stud.hs-kl.de,Linda,Boone,2018-09-20,male,2019-10-14,active,,user,Mandy-Söding-Ring 91,10327,Lippstadt
tmma4rke,EvaKra,EvKr0099@stud.hs-kl.de,Eva-Maria,Kraushaar,1971-09-14,male,2020-08-19,active,,admin,Bärerstr. 94,03715,Wismar
ynrxziqy,KenAnd,KeAn0072@stud.hs-kl.de,Kenneth,Anderson,1986-10-28,female,2020-09-16,inactive,,admin,Bauerweg 41,26465,Marktheidenfeld
oa31y51k,AdrLai,AdLa0072@stud.hs-kl.de,Adrien,Laine,1984-04-12,diverse,2019-10-19,banned,,user,Geiselring 52,67110,Grimmen
ekdxj8sn,BruJon,BrJo0011@stud.hs-kl.de,Bruce,Jones,2004-06-22,female,2021-04-28,banned,,user,Theodor-Bien-Straße 2,84105,Regen
g9ty4vdk,YveSim,YvSi0001@stud.hs-kl.de,Yves,Simon,2007-07-25,male,2021-03-10,banned,,user,Heserstr. 794,73895,Sondershausen
oa3eezoo,KenRod,KeRo0001@stud.hs-kl.de,Kendra,Rodgers,1980-03-10,male,2020-03-20,inactive,,user,Loosgasse 150,52449,Forst
ydxkhx1i,EckHeß,EcHe0068@stud.hs-kl.de,Eckhard,Heß,2001-03-31,female,2020-11-26,inactive,,user,Weinholdgasse 7/1,51763,Schwerin
udikmrlp,MarPet,MaPe0062@stud.hs-kl.de,Marcel,Petit,2018-12-07,female,2021-05-08,banned,,user,Hulda-Margraf-Platz 70,48691,Fallingbostel
gqzzvypa,SarPay,SaPa0037@stud.hs-kl.de,Sara,Payne,2015-10-04,female,2020-08-15,active,,admin,Sylvia-Scheuermann-Straße 47,28689,Grimma
8axf5qba,SusVau,SuVa0068@stud.hs-kl.de,Susan,Vaughn,2015-08-21,diverse,2020-02-04,banned,,user,Hanni-Hering-Ring 23,15059,Rudolstadt
zdy9nc2t,MicEsp,MiEs0039@stud.hs-kl.de,Michael,Espinoza,1971-11-10,female,2019-12-15,banned,,user,Othmar-Hendriks-Gasse 789,80590,Lobenstein
3ugdj7yg,SébPet,SéPe0015@stud.hs-kl.de,Sébastien,Petit,1989-04-15,diverse,2020-01-14,active,,user,Mangoldstr. 22,64434,Mellrichstadt
zxpkphje,KarZim,KaZi0035@stud.hs-kl.de,Karl-Friedrich,Zimmer,1990-08-14,diverse,2020-08-21,banned,,admin,Natalija-Weimer-Allee 3/1,40837,Monschau
3n0mwwye,MelEll,MeEl0071@stud.hs-kl.de,Melissa,Ellis,1993-07-31,male,2021-01-06,inactive,,user,Schaafweg 7/2,20030,Nordhausen
j6b6eufz,IsaSam,IsSa0063@stud.hs-kl.de,Isaac,Samson,2009-09-21,female,2020-03-20,inactive,,admin,Flantzallee 36,37499,Bernburg
2nzj2qft,JosNic,JoNi0061@stud.hs-kl.de,Joshua,Nicholson,1970-06-10,diverse,2021-02-21,inactive,,admin,Pohlplatz 9/5,16934,Kötzting
qsw3760j,NanLar,NaLa0048@stud.hs-kl.de,Nancy,Lara,1995-04-17,male,2020-07-15,inactive,,admin,Irmtraud-Gutknecht-Platz 844,13499,Geldern
3ppwe0q3,RémGue,RéGu0086@stud.hs-kl.de,Rémy,Guerin,1983-01-28,diverse,2020-02-21,inactive,,admin,Kruschwitzring 5,00688,Marienberg
ux5lby5p,DeaAll,DeAl0051@stud.hs-kl.de,Dean,Allen,2005-03-14,male,2019-12-16,active,,user,Theodoros-Holsten-Allee 4/6,77497,Luckau
qc70avea,ZenBut,ZeBu0049@stud.hs-kl.de,Zenta,Butte,1998-05-21,female,2020-08-29,banned,,admin,Jozef-Stahr-Platz 444,70030,Bad Kreuznach
n6ays8a6,TifCru,TiCr0058@stud.hs-kl.de,Tiffany,Cruz,1997-11-03,female,2020-12-08,inactive,,user,Patbergweg 713,90560,Spremberg
jw6icxo4,AleCol,AlCo0012@stud.hs-kl.de,Alexandre,Colas,2018-08-02,female,2021-06-03,active,,admin,Dietmar-Jähn-Ring 8/5,15161,Demmin
xg4i9w84,SieRie,SiRi0057@stud.hs-kl.de,Sieglinde,Riehl,2007-05-22,diverse,2020-02-09,banned,,admin,Gnatzweg 1,50087,Schongau
xy21jiis,NatBla,NaBl0095@stud.hs-kl.de,Nath,Blanc,1999-10-11,female,2019-11-08,active,,admin,Schmidtkering 114,52302,Nordhausen
wbprwlcr,LouLop,LoLo0081@stud.hs-kl.de,Louis,Lopez,1984-12-29,male,2019-12-20,active,,user,Marjan-Martin-Weg 87,58917,Aschaffenburg
gx0ebbk7,LesGei,LeGe0001@stud.hs-kl.de,Leszek,Geißler,2020-01-29,male,2019-10-19,active,,user,Handestr. 9,66766,Lüneburg
8n6gz64v,JosRas,JoRa0072@stud.hs-kl.de,Joseph,Rasmussen,2003-11-21,male,2019-09-01,inactive,,user,Amelie-Zahn-Ring 77,28032,Aue
ef7uy1km,VicBre,ViBr0014@stud.hs-kl.de,Victor,Brewer,1983-10-09,female,2020-04-15,active,,user,Hertha-Meister-Gasse 016,31474,Potsdam
60tthlnc,AshSmi,AsSm0071@stud.hs-kl.de,Ashley,Smith,2012-05-26,male,2020-09-24,banned,,user,Margrafgasse 19,01275,Gelnhausen
3a4iqjh1,DanPal,DaPa0034@stud.hs-kl.de,Danny,Palmer,2008-11-07,female,2020-01-18,inactive,,user,Hans-Hermann-Barth-Allee 10,08683,Wolgast
16u7sb0o,KatSha,KaSh0034@stud.hs-kl.de,Kathleen,Shaw,2015-01-05,female,2020-04-02,inactive,,user,Ullrichring 16,94394,Aurich
oosa5zkv,DonObr,DoOb0026@stud.hs-kl.de,Donna,Obrien,1998-03-18,male,2020-03-14,active,,admin,Netteplatz 89,43529,Aue
tk0f916j,ChaDe ,ChDe0053@stud.hs-kl.de,Charles,De Sousa,2009-10-24,diverse,2020-01-26,active,,user,Dörrring 52,97102,Calau
3jzori3i,PénGuy,PéGu0015@stud.hs-kl.de,Pénélope,Guyot,1986-06-29,female,2019-09-30,inactive,,user,Blümelgasse 339,33573,Wittenberg
45kona4x,LauSan,LaSa0013@stud.hs-kl.de,Laurent,Sanchez,2007-03-01,female,2020-07-21,inactive,,user,Gutknechtplatz 8,35470,Wolfratshausen
bzgkgznw,KimCol,KiCo0043@stud.hs-kl.de,Kimberly,Cole,1987-12-01,male,2021-02-26,banned,,admin,Annedore-Jessel-Gasse 08,83065,Dachau
xee4wmc8,KatHau,KaHa0012@stud.hs-kl.de,Kathy,Hauffer,1985-06-14,diverse,2021-02-11,banned,,user,José-Tlustek-Platz 2/5,52662,Wolfach
lggkxacb,BenPeu,BePe0097@stud.hs-kl.de,Benedikt,Peukert,2020-09-14,female,2020-10-07,banned,,user,Jacobi Jäckelweg 68,44656,Wunsiedel
ed3iyuyb,IsaBar,IsBa0069@stud.hs-kl.de,Isabella,Barry,2020-04-03,male,2019-12-15,banned,,user,Paul-Gerhard-Benthin-Allee 73,86357,Geldern
wiygvyzg,AshGar,AsGa0059@stud.hs-kl.de,Ashley,Garcia,1974-12-28,female,2020-03-23,inactive,,admin,Wulffstraße 5/1,90940,Querfurt
gypqujap,TamCru,TaCr0007@stud.hs-kl.de,Tammy,Cruz,1987-09-23,male,2020-01-12,banned,,admin,Grafring 51,48290,Siegen
89yaq0ee,RutSch,RuSc0025@stud.hs-kl.de,Ruthild,Schweitzer,1989-11-05,female,2020-06-10,banned,,user,Damian-Jäntsch-Allee 7/5,62651,Altötting
9f427ipe,GotAnd,GoAn0001@stud.hs-kl.de,Gottfried,Anders,2020-04-05,diverse,2020-05-21,inactive,,user,Hermighausenweg 6,37812,Sankt Goar
m9zn121t,JamBar,JaBa0083@stud.hs-kl.de,Jamie,Barron,1970-08-07,male,2021-03-29,banned,,admin,Wilmsring 608,65831,Ebersberg
vi5vk4cs,CemGre,CeGr0079@stud.hs-kl.de,Cemal,Grein Groth,2012-11-13,male,2020-01-18,inactive,,admin,Scholtzstr. 5/3,05174,Kötzting
oxbve8x7,NicRin,NiRi0042@stud.hs-kl.de,Nicolaus,Ring,1996-04-29,diverse,2021-05-24,active,,user,Rose-Sauer-Straße 6,62231,Backnang
